gene_name,logFC,pvalue,numReplicates,AveExpr,LipidProbe,hit_annotation
USP5,0.11384207375248051,0.4831020496666667,3,6.296720031173007,BF-NAPE,no hit
SERPINH1,0.11407810831018245,0.6256960043333333,3,7.2044225680075336,BF-NAPE,no hit
FSCN1,0.11435070220260107,0.5765381803333334,3,6.958504297642334,BF-NAPE,no hit
ATP5F1A,0.11462284317880694,0.683776183,2,7.654272774242981,BF-NAPE,no hit
FEN1,0.11512204989414648,0.5009728686666667,3,6.431435172278659,BF-NAPE,no hit
PKM,0.11588858872209978,0.8422684505,2,8.536537354411234,BF-NAPE,no hit
RPL14,0.11656167804611645,0.5125687843333333,3,6.688961165977837,BF-NAPE,no hit
CBX3,0.11659586224073187,0.5624309296666666,3,6.273220752493928,BF-NAPE,no hit
ACTBL2,0.11672093249874588,0.37113202033333337,3,7.831697933284448,BF-NAPE,no hit
AGPS,0.11689070500178406,0.711025394,3,5.435793278401458,BF-NAPE,no hit
SF3B1,0.11735577052756946,0.6797399225,2,6.4558407583485256,BF-NAPE,no hit
SFPQ,0.11870448345224621,0.5060228093333333,3,7.014892885120528,BF-NAPE,no hit
SLC25A6,0.1202065978552796,0.04917687933333334,3,6.246423432403915,BF-NAPE,no hit
HNRNPH2,0.12075178494772104,0.5440944685,2,5.681113824915557,BF-NAPE,no hit
EIF1,0.12094363668413538,0.172461221,2,6.010341405292179,BF-NAPE,no hit
SLC38A2,0.12214628793632848,0.00596290900000111,3,5.68653392957051,BF-NAPE,no hit
PKM2,0.12216166510814658,0.561134688,1,5.2887639393520205,BF-NAPE,no hit
YWHAH,0.12286708621512016,0.8496292715,2,6.401042911222195,BF-NAPE,no hit
RAB7A,0.12503296330013985,0.36633670933333334,3,6.669262240124258,BF-NAPE,no hit
LOC111152633; SNRPA1,0.12511498249749414,0.165668437,1,5.71161337398499,BF-NAPE,no hit
HLA-A,0.12513346871487124,0.542654886,3,6.366079782519698,BF-NAPE,no hit
RPL7A,0.1256802177425635,0.709398192,2,7.1292765124915505,BF-NAPE,no hit
CTSD,0.12749519186759123,0.5072306526666667,3,6.711837640902128,BF-NAPE,no hit
H3-3A; H3-3B,0.12806226654783087,0.7759491475,2,5.251672091359809,BF-NAPE,no hit
LOC101357184; LOC102538970; LOC102919450; LOC110122747; LOC113224943; Rpl30; RPL30,0.12806226654783087,0.178868487,1,6.818193917472587,BF-NAPE,no hit
TPT1,0.13055330798329073,0.308215172,3,6.589168129207671,BF-NAPE,no hit
SNRPA,0.1310035418599534,0.464023932,1,4.918938346790686,BF-NAPE,no hit
RPL10,0.13118936291372268,0.7610313049999999,2,6.817748899946332,BF-NAPE,no hit
LOC101357058; LOC111160804; SMD2; snrpd2; Snrpd2; SNRPD2,0.13147978598765114,0.4760229266666667,3,6.455984486484803,BF-NAPE,no hit
COPS4,0.13216322609122172,0.39031878750000004,2,5.562489484129504,BF-NAPE,no hit
PNP,0.13245496396057604,0.46711274166666666,3,6.640091830236493,BF-NAPE,no hit
PPME1,0.13364607255991684,0.422724763,2,5.9419759644482,BF-NAPE,no hit
MCM4,0.1342539304578821,0.4049702866666667,3,6.395520192605881,BF-NAPE,no hit
ATP6V1B2,0.1349259561306551,0.6535802613333334,3,5.137678236970322,BF-NAPE,no hit
EIF3B,0.13503003411419318,0.5927948623333333,3,6.254834342876659,BF-NAPE,no hit
RBM39,0.13556351526663496,0.503718215,3,6.197497550667475,BF-NAPE,no hit
MARS1,0.1358337097914381,0.36031462933333336,3,6.470619288885096,BF-NAPE,no hit
RPL15,0.13599686444846132,0.4267715913333333,3,6.599228439683471,BF-NAPE,no hit
RAB14,0.13636556049949494,0.5240655473333333,3,6.542798966502553,BF-NAPE,no hit
CSRP2,0.13643658905556028,0.5870401233333333,3,5.815995948890332,BF-NAPE,no hit
ATP5F1B,0.1368012179613058,0.593800722,2,7.723781575410882,BF-NAPE,no hit
GLO1,0.1376612919634836,0.5154499546666667,3,6.091266803711114,BF-NAPE,no hit
RFC4,0.13881775211295194,0.410133344,1,5.835612443003277,BF-NAPE,no hit
FHL2,0.14005031872138557,0.5486887385,2,4.745825863984583,BF-NAPE,no hit
CDC73,0.1407647092787347,0.579922343,1,5.007169570858405,BF-NAPE,no hit
LOC100051778; LOC102750853; LOC102823497; LOC105854794; LOC111159891; LOC112620767; LOC112656592; LOC113224813; LOC712987; Rpl21; RPL21; Rpl21_3,0.1407647092787347,0.151702038,1,6.414448202420024,BF-NAPE,no hit
SF3A1,0.14157823598511993,0.4306517536666667,3,5.679688756491202,BF-NAPE,no hit
RPL10A,0.14260609038365984,0.486713721,3,6.727355751062273,BF-NAPE,no hit
LOC101346538; LOC111145750; LOC112634661; LOC117799814; Rpl7a; RPL7A,0.14658986540620406,0.141667181,1,6.944421698550945,BF-NAPE,no hit
ATP6V1A,0.14679278707750892,0.259412444,3,6.1725507679869205,BF-NAPE,no hit
RPS13,0.14707903478157153,0.40949145433333334,3,7.129993134451235,BF-NAPE,no hit
RPL13A,0.1476679520658553,0.462656047,3,6.498627038984244,BF-NAPE,no hit
NPEPPS,0.14798842619542135,0.49130435333333333,3,6.911003884648686,BF-NAPE,no hit
RBBP4,0.14877909552068042,0.75811198,2,6.473346034697744,BF-NAPE,no hit
ZMPSTE24,0.1489120738662863,0.7291126354999999,2,5.468088378188448,BF-NAPE,no hit
VPS35,0.14996494696675505,0.4156381983333333,3,6.2679187762906725,BF-NAPE,no hit
HNRNPA3,0.15057184860463496,0.331790733,3,6.8184436284441965,BF-NAPE,no hit
BLVRA,0.15142625961334116,0.522122833,1,5.209402991796147,BF-NAPE,no hit
CAPN2,0.15219999746012652,0.18624104233333333,3,6.158231817295409,BF-NAPE,no hit
CDK1,0.15277420371189127,0.5224783026666666,3,6.557833779616397,BF-NAPE,no hit
PSMA3,0.1532761606177408,0.432517002,3,6.068874562681598,BF-NAPE,no hit
FAM98B,0.15335628671174079,0.527299765,1,5.562620989758147,BF-NAPE,no hit
SLC16A3,0.15354498932416666,0.3980562813333333,3,6.340013402662187,BF-NAPE,no hit
VIM,0.1548687009101814,0.39626224433333335,3,8.260185773006928,BF-NAPE,no hit
SRSF1,0.15544868278182772,0.40370776433333333,3,6.599969471712853,BF-NAPE,no hit
CUL4A,0.1557965959677287,0.4103314725,2,5.533085749328163,BF-NAPE,no hit
PARP1,0.15650473541441107,0.42614338,3,6.464665635729721,BF-NAPE,no hit
MTAP,0.15791134145797064,0.36189860966666665,3,6.487895066659867,BF-NAPE,no hit
DHCR7,0.1581492618204297,0.6302213073333334,3,5.413267973344163,BF-NAPE,no hit
TUBB4B,0.16010485138437985,0.7942933464999999,2,8.28413351969299,BF-NAPE,no hit
DDX46,0.16220631085880194,0.648874492,3,5.600339652201272,BF-NAPE,no hit
PABPC1,0.16264085257912736,0.554903383,2,6.872044713614352,BF-NAPE,no hit
PFKM,0.16301654141509275,0.4046395435,2,5.633098516512676,BF-NAPE,no hit
SMC2,0.16440403425734823,0.8126492384999999,2,5.844443854388248,BF-NAPE,no hit
PSMA2,0.16456297279430204,0.5428132776666666,3,6.294632086747612,BF-NAPE,no hit
TARDBP,0.1691176532889314,0.27644514033333334,3,6.293635670103365,BF-NAPE,no hit
SLC25A3,0.1702736764130069,0.41640374566666666,3,6.617998683119061,BF-NAPE,no hit
ANXA6,0.17135816908658813,0.47757175733333335,6,6.698016768295424,BF-NAPE,no hit
SNRNP40,0.17156390518441728,0.150859965,1,5.691084145645301,BF-NAPE,no hit
NAP1L1,0.17162992473107103,0.383239974,3,6.548225042093852,BF-NAPE,no hit
ITGB1,0.17365393140896096,0.438466501,3,6.328851840440397,BF-NAPE,no hit
HNRNPH3,0.1738416770058741,0.46872350000000007,2,6.290060386420569,BF-NAPE,no hit
POLD1,0.17726626454860067,0.523421589,1,4.84217793869965,BF-NAPE,no hit
RPL30,0.1776727465661992,0.46436632099999997,2,6.7087179637055465,BF-NAPE,no hit
VBP1,0.17971860988816496,0.40478512,3,6.0336127798903245,BF-NAPE,no hit
MAT2B,0.18285517703180693,0.5492179553333334,3,5.497362545376348,BF-NAPE,no hit
Cops2; COPS2; LOC101356833; LOC111162519,0.18288584557745108,0.0790677305,2,5.849756665375533,BF-NAPE,no hit
RPS21,0.18665037709919335,0.3159232973333333,3,6.312648209590754,BF-NAPE,no hit
ACTG1,0.18686132878970513,0.6601026225,2,7.048155561229966,BF-NAPE,no hit
FXR2,0.1876624087490612,0.250036687,1,4.843250642935668,BF-NAPE,no hit
WDR61,0.18824090849865166,0.7502445074999999,2,5.566275143495988,BF-NAPE,no hit
KYNU,0.1891471684585398,0.35222952933333335,3,6.503165182187578,BF-NAPE,no hit
MCM7,0.19215393145150356,0.33666872400000003,3,6.625770412496833,BF-NAPE,no hit
PSMA4,0.19671552554606292,0.35891303733333335,3,6.524044774187544,BF-NAPE,no hit
BZW2,0.1972539886777221,0.002058191,3,6.1344507773498025,BF-NAPE,enriched hit
EHD2,0.19798417339483892,0.46788388400000003,1,5.104361298942808,BF-NAPE,no hit
HNRNPF,0.20181243929319875,0.44597261050000003,2,6.3827526270827715,BF-NAPE,no hit
ZC3H15,0.20265158296851443,0.677796126,1,5.76829104033529,BF-NAPE,no hit
RPS15A,0.20279786630705837,0.6295373635,2,6.911017138067196,BF-NAPE,no hit
TRIM25,0.2031751764751522,0.6378715585,2,4.570046007083574,BF-NAPE,no hit
SNRPD3,0.2045615560481137,0.4715333823333333,3,6.314105623843579,BF-NAPE,no hit
B4GALT1,0.2069400773719971,0.4887095613333333,3,5.435792979868383,BF-NAPE,no hit
ARPC5,0.20730394121140522,0.692022732,1,6.014028798302234,BF-NAPE,no hit
RPL7,0.20929820469293697,0.671781955,2,7.003419185586768,BF-NAPE,no hit
ARPC4-TTLL3,0.2107641915204011,0.22556914033333333,3,6.360753000651718,BF-NAPE,no hit
LOC100411672; LOC101361983; LOC102746862; LOC102816131; LOC111148109; LOC111534944; LOC112620074; LOC116566029; rps27a; Rps27a; RPS27A; rps27a.S,0.211015055903141,0.002013892,1,7.874251008471497,BF-NAPE,no hit
Psmc6; PSMC6,0.213811074068546,0.28806771366666667,3,6.423116177845923,BF-NAPE,no hit
PHB2,0.21427127913383887,0.4294485545,2,6.787879756390756,BF-NAPE,no hit
SCAMP3,0.21564056496608347,0.423996465,1,5.127311464606901,BF-NAPE,no hit
DDX39A,0.21612910568051763,0.32062143233333334,3,6.723409311566684,BF-NAPE,no hit
SRSF6,0.21616072688975657,0.6571812175,2,5.630424791980946,BF-NAPE,no hit
TUBAL3,0.21729668515677997,0.434944307,2,6.072452701815038,BF-NAPE,no hit
DNM1L,0.21957335519488036,0.5023156583333334,3,5.876434720854329,BF-NAPE,no hit
ANXA5,0.22225290026376648,0.54044093,2,7.718884302201527,BF-NAPE,no hit
RPL18,0.22229587873598405,0.2567377673333333,3,7.050811925857362,BF-NAPE,no hit
ACIN1,0.22991398162161908,0.581303643,3,5.589216640378914,BF-NAPE,no hit
RPS28,0.23039082410952588,0.5117919715,2,6.861640465345411,BF-NAPE,no hit
TPM4,0.2305956911383445,0.243822494,3,6.094467474624604,BF-NAPE,no hit
COPB1,0.2319160555119701,0.5859984229999999,2,5.637225720370544,BF-NAPE,no hit
NONO,0.2330523193704947,0.32964081900000003,3,6.671084778096003,BF-NAPE,no hit
RAD50,0.23318230421015412,0.48248672266666665,3,5.215761013491707,BF-NAPE,no hit
SERPINB5,0.23432824623909226,0.3577417345,2,5.965873970883548,BF-NAPE,no hit
SRP14,0.23511189359426005,0.18490456100000002,3,6.416134437016526,BF-NAPE,no hit
RCN1,0.23672895185087367,0.182019512,1,5.782329078589706,BF-NAPE,no hit
SRSF4,0.238548239659286,0.797119704,1,6.35980722383199,BF-NAPE,no hit
COTL1,0.23938353805837048,0.4495143266666667,3,5.752005448641107,BF-NAPE,no hit
GRWD1,0.24214520088905128,0.40384413599999996,3,5.78318380942044,BF-NAPE,no hit
CMBL,0.24458992576481114,0.43427465049999997,2,5.851532759241334,BF-NAPE,no hit
RPS27A,0.24580253547633585,0.820740401,1,7.772090770425509,BF-NAPE,no hit
GSN,0.24673992145933826,0.27955489733333333,3,5.620582043099025,BF-NAPE,no hit
NCAPD2,0.24967820723275053,0.306761543,3,5.726398081938978,BF-NAPE,no hit
HNRNPA0,0.2502528598515282,0.023901065333333332,3,6.079848732100877,BF-NAPE,no hit
CLTA,0.251219419340361,0.837776479,1,5.405882333128533,BF-NAPE,no hit
HMGCS1,0.2512427771944081,0.383497311,2,5.6596969446667655,BF-NAPE,no hit
COPB2,0.2598369718874098,0.34571705866666663,3,6.028660313115737,BF-NAPE,no hit
RBM14; RBM4,0.2602026055306729,0.870681428,1,5.194994332695376,BF-NAPE,no hit
CUL4B,0.26240852147850396,0.27908022066666666,3,6.096854785339949,BF-NAPE,no hit
SARS1,0.2629389342427291,0.3977393473333333,3,5.86259973565319,BF-NAPE,no hit
Fkbp1a; FKBP1A,0.2637802764053913,0.005469199,1,6.031505614150283,BF-NAPE,no hit
SNRPE,0.2641565851668967,0.4862339925,2,6.297759107789659,BF-NAPE,no hit
EIF3I,0.2686587795919811,0.23288798066666666,3,5.862256149365616,BF-NAPE,no hit
SNRPA1,0.2687048410446227,0.3933656515,2,6.2003567691090655,BF-NAPE,no hit
IPO9,0.27219740326703373,0.16596798654666667,3,5.7373682874124725,BF-NAPE,no hit
RAB32,0.2744603624966319,0.91846042,1,5.802645982893509,BF-NAPE,no hit
PDIA4,0.2745984559340761,0.305476093,3,6.193474706814663,BF-NAPE,no hit
TIMM44,0.27595877673367425,0.4152320706666667,3,5.999917222966557,BF-NAPE,no hit
FARSA,0.278055628692724,0.23081905033333336,3,6.17962238384455,BF-NAPE,no hit
ZC3HAV1,0.2782092220096472,0.4719985165,2,5.393592832460179,BF-NAPE,no hit
NSF,0.2788564977842842,0.37337673833333335,3,5.446303183145982,BF-NAPE,no hit
CTTN,0.2788814812454205,0.367350856,2,6.219020617484135,BF-NAPE,no hit
DRG1,0.279770902385799,0.107501839,1,5.811492478727349,BF-NAPE,no hit
NUDT21,0.28028981106189604,0.164651149,2,5.843540857311345,BF-NAPE,no hit
DNAJB1,0.28099578320971913,0.2655597163333333,3,5.782862971090175,BF-NAPE,no hit
CRK,0.2828019570068024,0.19818320133333334,3,5.613492708331093,BF-NAPE,no hit
ACTR1A,0.283537544304406,0.44884279699999996,2,6.277161545406051,BF-NAPE,no hit
MAPRE1,0.2917422633730011,0.294374778,3,5.979957341493579,BF-NAPE,no hit
RCC1,0.29176618237464796,0.41605066566666665,3,5.789228895185574,BF-NAPE,no hit
ACTC1,0.29296235400732246,0.984374456,1,7.533370118537393,BF-NAPE,no hit
SSRP1,0.2942408871502465,0.002410391,2,6.226036608451048,BF-NAPE,enriched candidate
ADSS2,0.2976243326813453,0.306977602,3,5.932923832599483,BF-NAPE,no hit
PRPS1,0.2985780900545408,0.5568788444999999,2,5.376047312915935,BF-NAPE,no hit
DDX39B,0.2990773285186841,0.083252375,1,5.831949278391334,BF-NAPE,no hit
PDHB,0.3032717306174097,0.31593401233333335,3,6.082077955158688,BF-NAPE,no hit
OGDH,0.30381759824272564,0.2910067846666667,3,5.672175452774313,BF-NAPE,no hit
ACP1,0.3105242106634409,0.310445044,3,5.477910304997376,BF-NAPE,no hit
SRP68,0.31052872194721365,0.279052066,2,5.700271099773017,BF-NAPE,no hit
TXNL1,0.31123006618670285,0.116650933,1,5.334932047221171,BF-NAPE,no hit
ALYREF,0.3138209589049868,0.943903877,1,6.32180423086026,BF-NAPE,no hit
GLUD1,0.3156910835375603,0.27360517966666664,3,5.963282501451151,BF-NAPE,no hit
EIF1AX,0.3191785802371862,0.22557992233333332,3,5.700522443934733,BF-NAPE,no hit
FXR1,0.3207073444902267,0.919151843,1,4.578787211213584,BF-NAPE,no hit
HLA-B,0.32477513815891396,0.046944489000000006,3,6.178280786004593,BF-NAPE,no hit
DDX48; EIF4A3,0.32841543962548986,0.006197269,1,5.91181591164232,BF-NAPE,no hit
RPL26,0.32841543962548986,0.890476723,1,6.338298722022586,BF-NAPE,no hit
SMC2; SMC2L1,0.32841543962548986,0.097227467,1,5.345366898651209,BF-NAPE,no hit
MAGOHB,0.3319440431664537,0.3360504776666667,3,5.730229173155217,BF-NAPE,no hit
SOD2,0.33353138484781036,0.87273928,1,6.153781462309579,BF-NAPE,no hit
H3C13; H3C14; H3C15,0.33436779172531067,0.25567486400126,3,7.454376965747894,BF-NAPE,no hit
PSMC1,0.3352504069575171,0.32280281133333333,3,6.00807482885223,BF-NAPE,no hit
AK2,0.33603303114457767,0.29511873,2,6.0195985939219,BF-NAPE,no hit
TMPO,0.3364495329615154,0.03394488933333333,3,6.400026318227215,BF-NAPE,no hit
RTCB,0.3459547381779648,0.193026639,2,6.03829120306356,BF-NAPE,no hit
DPM1,0.34726394942249944,0.5792100473333334,3,4.938481930956032,BF-NAPE,no hit
RPS5,0.3524815649638256,0.21389378666666667,3,6.473556200721448,BF-NAPE,no hit
RAB1B,0.3538156563021652,0.805310835,1,5.394167731571532,BF-NAPE,no hit
DAB2,0.3571688130490523,0.792494302,1,5.476926095105219,BF-NAPE,no hit
ATL3,0.3580058859132022,0.062448355,1,5.407388062594724,BF-NAPE,no hit
SUCLG2,0.35967857600305914,0.785776289,1,5.692096110621846,BF-NAPE,no hit
HSP90AA1,0.364685041550829,0.767364859,1,8.240833821333654,BF-NAPE,no hit
BAT1; Ddx39b; DDX39B; LOC101341139,0.37381868094978926,0.093791208,1,5.217145218804932,BF-NAPE,no hit
PLIN3,0.37465878285716786,0.129728131,3,5.915116757324509,BF-NAPE,no hit
P4HA1,0.3779512963247024,0.123890528,1,5.456545394025882,BF-NAPE,no hit
EXOSC7,0.38207210758364213,0.711293125,1,5.535202867465039,BF-NAPE,no hit
EEF1A2,0.3827794913132236,0.14150657,2,5.886389181174547,BF-NAPE,no hit
CCT5,0.4041233526778642,0.638027648,1,6.796615468038003,BF-NAPE,no hit
EIF3F,0.4051617689137342,0.09859743299999998,3,6.0685242493644935,BF-NAPE,no hit
HSPH1,0.4073617267444089,0.629941649,1,6.4338606973800445,BF-NAPE,no hit
TAF15,0.4074809126926073,0.37940105333333335,3,5.700164745796716,BF-NAPE,no hit
LOC111150055; OTUB1,0.4081701857405661,0.010514917,1,5.955124738514074,BF-NAPE,no hit
SNRPN,0.4095725236800302,0.1737099659,3,6.400203498471967,BF-NAPE,no hit
RPS18,0.4108207049651737,0.1296442865,2,6.927496740360453,BF-NAPE,no hit
EIF3K,0.4113994988760123,0.616035445,1,4.668109880787401,BF-NAPE,no hit
HINT1,0.4157869845648429,0.10856284799999999,2,5.815292124692042,BF-NAPE,no hit
NUP155,0.44277609964296244,0.3219263773333333,3,5.932976950603918,BF-NAPE,no hit
FADS2,0.4543021824548173,0.491666704,1,5.291810677464206,BF-NAPE,no hit
VAT1,0.4545688703039383,0.1599726205,2,5.479941124236304,BF-NAPE,no hit
HLA-C,0.4548193899536909,0.091120705,3,6.092250149090936,BF-NAPE,no hit
NXF1,0.4550847672534421,0.0272396,1,5.412022514587321,BF-NAPE,no hit
CTSZ,0.4675487328194979,0.016950889,1,5.728993666482827,BF-NAPE,no hit
PXDN,0.4768265464075087,0.027376082,1,5.343550134980851,BF-NAPE,no hit
TMED9,0.4775970110671495,0.428960837,1,5.756359012165964,BF-NAPE,no hit
DUT,0.48013013577608427,0.0160467765,2,6.664914300243311,BF-NAPE,no hit
ACAA1,0.48901663860068917,0.345851306,2,5.052938407407977,BF-NAPE,no hit
AIMP2; JTV1,0.493682442292489,0.038262597,1,5.695443832819403,BF-NAPE,no hit
DDT,0.493682442292489,0.033688057,1,5.457800884632339,BF-NAPE,no hit
PPIC,0.4944439598825581,0.386149627,1,5.575189324875989,BF-NAPE,no hit
DPP3,0.49912128104562253,0.38499080846666667,3,6.007695262849396,BF-NAPE,no hit
CPNE5,0.49976335768466745,0.374711857,1,5.343495400890119,BF-NAPE,no hit
RPLP2,0.5054420728686555,0.4044063846666667,3,5.724908464563855,BF-NAPE,no hit
ANXA4,0.5055449185227103,0.080309394,3,5.8932912107734055,BF-NAPE,no hit
SMC4,0.5064972307743068,0.219657283,3,5.615591743472734,BF-NAPE,no hit
ITPA,0.5133524224326225,0.342796032,1,5.5146521633610766,BF-NAPE,no hit
FKBP1A,0.5222020487791392,0.123832951,2,6.095656694493976,BF-NAPE,no hit
UBE2K,0.5241846497825187,0.007692449666666667,3,5.992003922455992,BF-NAPE,enriched hit
U2SURP,0.5320162666976584,0.301930459,1,4.567741326099366,BF-NAPE,no hit
RPL36,0.5326113512410007,0.009937750333333334,3,6.561326414918856,BF-NAPE,enriched hit
BYSL,0.534980202081994,0.296820721,1,5.122991230970737,BF-NAPE,no hit
RPL31,0.5533390110724896,0.060468671999999994,3,6.468186409761367,BF-NAPE,no hit
HINT1; LOC117799002,0.5570177238716163,0.012393002,1,5.839599723915152,BF-NAPE,no hit
USP14,0.5592030740105922,0.008077381,1,5.450025695368379,BF-NAPE,no hit
XPOT,0.5639740579484576,0.07033489650000001,2,5.751576239770536,BF-NAPE,no hit
RCC2,0.5703920220796195,0.039505505333333336,3,6.119507541762666,BF-NAPE,no hit
H3C1; H3C10; H3C11; H3C12; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8,0.5722461114861912,0.226896812,1,5.565856167196601,BF-NAPE,no hit
TOMM20,0.574408532636812,0.223573465,1,4.31898761615802,BF-NAPE,no hit
TOMM40,0.5787236755573959,1.13377e-4,1,5.449094750841098,BF-NAPE,no hit
PABPN1,0.5815724556708153,0.08605925,2,5.761921756940297,BF-NAPE,no hit
AP1B1,0.5872313656838486,0.19798106366666668,3,5.694853761847904,BF-NAPE,no hit
RPA1,0.6001078868407008,0.002386565,1,5.467207567272177,BF-NAPE,no hit
PIR,0.6113845053931495,0.168118005,1,5.9574906026508145,BF-NAPE,no hit
EEF1E1,0.6316013891026124,0.141879373,1,5.825602225082634,BF-NAPE,no hit
GCLM,0.7453735449668475,0.048967796,1,6.02391636731163,BF-NAPE,no hit
PRKAR2A,0.7470625379191191,0.365326689,3,5.1314558954011265,BF-NAPE,no hit
LGALS3BP,0.7487555663316845,0.0016062875,2,5.879417653371069,BF-NAPE,enriched candidate
RPS11,0.7577565442770371,0.18350918500000002,3,6.1767614281829,BF-NAPE,no hit
RALA,0.7611700269116715,0.2209250715,2,5.210716624586713,BF-NAPE,no hit
FDFT1,0.810999814435611,0.34819793200000004,2,5.274922425019821,BF-NAPE,no hit
RFC2,0.8231669041045047,5.86348079e-4,3,5.049536790230659,BF-NAPE,enriched hit
PSMD14,0.8460603560732278,0.015852492,1,5.687648721246124,BF-NAPE,no hit
EIF3CL,0.891285927048727,0.009032742,1,6.406602520720608,BF-NAPE,no hit
SEL1L,0.950757734739921,0.0041025,1,4.873322963684924,BF-NAPE,no hit
SSBP1,0.9911872276399871,4.929356667066667e-4,3,6.011864587018151,BF-NAPE,enriched hit
PPP2CA,1.1215214965903804,4.5037350040900005e-4,2,5.804777100325069,BF-NAPE,enriched candidate
RCN2,1.2655657902977657,2.09e-5,1,5.3408847237547175,BF-NAPE,no hit
APRT,1.61836879880999,0.18241259982233332,3,6.160678148675388,BF-NAPE,no hit
LOC100605420; LOC101841064; LOC109045122; LOC109900071; LOC110502952; LOC111158085; LOC112259300; LOC113080025; LOC113938310; LOC118890498; rpl38; Rpl38; RPL38,1.6281358696824744,1e-17,1,6.409735318328208,BF-NAPE,no hit
BLMH,1.698558241814895,3.53e-14,1,5.721887261507168,BF-NAPE,no hit
TIMM50,1.8199726699434207,0.30624223266666667,3,5.245097787325392,BF-NAPE,no hit
PC,1.8545233649866057,0.36611959800000005,3,5.703298795604405,BF-NAPE,no hit
CNP,1.8651995079545132,0.152194481,3,5.520983085213228,BF-NAPE,no hit
MIF,1.993154877296894,0.35105729966666666,3,6.0308142359522385,BF-NAPE,no hit
HDLBP,2.122438742361909,0.239306182,3,5.984318742556148,BF-NAPE,no hit
CDK5,2.158821367115286,0.33361446866666666,3,5.108598722639914,BF-NAPE,no hit
SAR1B,2.180622526564795,0.213705493,3,4.857851053019448,BF-NAPE,no hit
CAPG,2.238758715725718,0.390168468,3,5.301298553136374,BF-NAPE,no hit
CD147,2.3962332938906834,1e-17,3,6.373869130743846,BF-NAPE,enriched hit
SNRPF,2.3993349934527033,0.07805267800000001,3,5.3580049023198555,BF-NAPE,no hit
RRBP1,2.491235074863427,0.276664585,3,5.395558592780161,BF-NAPE,no hit
RFC5,2.57337233735188,5.0260000000005004e-5,2,5.72579416505959,BF-NAPE,enriched candidate
PMVK,2.7661755178567335,1e-17,1,5.1883468392034136,BF-NAPE,no hit
SNX12,2.8141540001183194,0.043244907,2,5.43560041231336,BF-NAPE,no hit
PUS7,2.828517589034621,0.085984125,2,5.090778751860246,BF-NAPE,no hit
AKR1A1,2.916196372726564,0.1587185935,2,5.247456448374036,BF-NAPE,no hit
MCAM,2.9362063387677906,0.0977681705,2,5.6107338282480335,BF-NAPE,no hit
CD44,3.0519886133669503,8.766666966000001e-9,3,5.249060018709291,BF-NAPE,enriched hit
TGFBI,3.2273252704601005,0.06733426450000002,2,5.1961115397387365,BF-NAPE,no hit
EIF4A3,3.2773657768742024,0.018374702500000006,2,5.621556269295303,BF-NAPE,no hit
STAG2,3.4002797483489906,0.012685786000000004,2,4.634150056322022,BF-NAPE,no hit
THOP1,3.4368865344998922,0.003218204000000005,2,5.242482688730513,BF-NAPE,enriched candidate
CCN1,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
COPS3,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
CPNE2,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
DRG2,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
EMG1,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
EML3; MTA2,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
GRPEL1,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
ITGAV,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
MAPK1,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
MVP,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
NCAPH,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
POLR1C,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
RAB8A,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
SUPT6H,6.216102301260915,1e-17,1,-Inf,BF-NAPE,no hit
